tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0368447,movie,The Village,The Village,0,2004,\N,108,"Drama,Mystery,Thriller",6.6,286715
tt0368226,movie,The Room,The Room,0,2003,\N,99,Drama,3.6,97135
tt0368008,movie,The Manchurian Candidate,The Manchurian Candidate,0,2004,\N,129,"Drama,Mystery,Sci-Fi",6.6,119649
tt0367959,movie,Hannibal Rising,Hannibal Rising,0,2007,\N,121,"Adventure,Crime,Drama",6.1,118525
tt0367882,movie,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,\N,122,"Action,Adventure",6.2,500626
tt0367652,movie,Deuce Bigalow: European Gigolo,Deuce Bigalow: European Gigolo,0,2005,\N,83,Comedy,4.7,54398
tt0367594,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,"Adventure,Comedy,Family",6.7,546653
tt0367495,movie,Anbe Sivam,Anbe Sivam,0,2003,\N,160,"Adventure,Comedy,Drama",8.6,26592
tt0367110,movie,Swades,"Swades: We, the People",0,2004,\N,189,"Drama,Musical",8.2,100920
tt0367089,movie,The Squid and the Whale,The Squid and the Whale,0,2005,\N,81,"Comedy,Drama",7.3,92432
tt0366627,movie,The Jacket,The Jacket,0,2005,\N,103,"Drama,Fantasy,Mystery",7.1,121443
tt0366551,movie,Harold & Kumar Go to White Castle,Harold & Kumar Go to White Castle,0,2004,\N,88,"Adventure,Comedy",7,210352
tt0366548,movie,Happy Feet,Happy Feet,0,2006,\N,108,"Adventure,Animation,Comedy",6.4,205542
tt0365907,movie,A Walk Among the Tombstones,A Walk Among the Tombstones,0,2014,\N,114,"Action,Crime,Drama",6.5,129311
tt0365830,movie,Tenacious D in the Pick of Destiny,Tenacious D in The Pick of Destiny,0,2006,\N,94,"Adventure,Comedy,Music",6.8,116930
tt0365748,movie,Shaun of the Dead,Shaun of the Dead,0,2004,\N,99,"Comedy,Horror",7.9,614748
tt0365737,movie,Syriana,Syriana,0,2005,\N,128,"Drama,Thriller",6.9,136017
tt0365686,movie,Revolver,Revolver,0,2005,\N,111,"Action,Crime,Drama",6.3,105438
tt0365376,movie,A Tale of Two Sisters,"Janghwa, Hongryun",0,2003,\N,114,"Drama,Horror,Mystery",7.1,70569
tt0364970,movie,Babylon A.D.,Babylon A.D.,0,2008,\N,90,"Action,Adventure,Sci-Fi",5.5,99327
tt0364751,movie,Without a Paddle,Without a Paddle,0,2004,\N,95,"Adventure,Comedy,Mystery",5.8,52550
tt0364725,movie,Dodgeball: A True Underdog Story,Dodgeball: A True Underdog Story,0,2004,\N,92,"Comedy,Sport",6.7,274312
tt0364647,movie,Virumandi,Virumandi,0,2004,\N,175,"Action,Crime,Drama",8.4,8285
tt0364569,movie,Oldboy,Oldeuboi,0,2003,\N,120,"Action,Drama,Mystery",8.3,669186
tt0364517,movie,Love Me If You Dare,Jeux d'enfants,0,2003,\N,93,"Comedy,Drama,Romance",7.5,73279
tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,"Drama,Mystery,Thriller",6.5,214676
tt0363589,movie,Elephant,Elephant,0,2003,\N,81,"Crime,Drama,Thriller",7.1,99871
tt0363547,movie,Dawn of the Dead,Dawn of the Dead,0,2004,\N,101,"Action,Horror",7.2,279540
tt0363226,movie,The Blind Swordsman: Zatoichi,Zatôichi,0,2003,\N,116,"Action,Comedy,Crime",7.4,52306
tt0363163,movie,Downfall,Der Untergang,0,2004,\N,156,"Biography,Drama,History",8.2,385335
tt0362478,movie,The Box,The Box,0,2009,\N,115,"Drama,Mystery,Thriller",5.6,96530
tt0362270,movie,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,0,2004,\N,119,"Action,Adventure,Comedy",7.2,214806
tt0362269,movie,Kinsey,Kinsey,0,2004,\N,118,"Biography,Drama,Romance",7.1,51673
tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,"Comedy,Drama,Romance",7.4,510042
tt0362225,movie,Tell No One,Ne le dis à personne,0,2006,\N,131,"Crime,Drama,Mystery",7.5,59242
tt0362165,movie,Son of the Mask,Son of the Mask,0,2005,\N,94,"Comedy,Family,Fantasy",2.3,60580
tt0362120,movie,Scary Movie 4,Scary Movie 4,0,2006,\N,83,Comedy,5.1,132865
tt0361862,movie,The Machinist,The Machinist,0,2004,\N,101,"Drama,Thriller",7.6,426274
tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,\N,153,"Adventure,Drama,War",8.4,1658362
tt0361596,movie,Fahrenheit 9/11,Fahrenheit 9/11,0,2004,\N,122,"Documentary,Drama,War",7.5,133513
tt0360717,movie,King Kong,King Kong,0,2005,\N,187,"Action,Adventure,Romance",7.2,456683
tt0360486,movie,Constantine,Constantine,0,2005,\N,121,"Action,Fantasy,Horror",7,388160
tt0360201,movie,Wimbledon,Wimbledon,0,2004,\N,98,"Comedy,Romance,Sport",6.3,67898
tt0359950,movie,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,0,2013,\N,114,"Adventure,Comedy,Drama",7.3,351758
tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,"Action,Horror,Sci-Fi",5.8,194604
tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,"Biography,Drama,Music",7.8,272327
tt0358082,movie,Robots,Robots,0,2005,\N,91,"Adventure,Animation,Comedy",6.4,167515
tt0357413,movie,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,0,2004,\N,94,Comedy,7.1,388181
tt0357277,movie,Elektra,Elektra,0,2005,\N,97,"Action,Adventure,Crime",4.7,101210
tt0356910,movie,Mr. & Mrs. Smith,Mr. & Mrs. Smith,0,2005,\N,120,"Action,Comedy,Crime",6.5,561992
tt0356721,movie,I Heart Huckabees,I Heart Huckabees,0,2004,\N,107,Comedy,6.5,66818
tt0356680,movie,The Family Stone,The Family Stone,0,2005,\N,103,"Comedy,Drama,Romance",6.3,79554
tt0356634,movie,Garfield: The Movie,Garfield: The Movie,0,2004,\N,80,"Adventure,Comedy,Family",5.1,96994
tt0356618,movie,The Forgotten,The Forgotten,0,2004,\N,91,"Drama,Mystery,Sci-Fi",5.8,69307
tt0356470,movie,A Cinderella Story,A Cinderella Story,0,2004,\N,95,"Comedy,Family,Romance",5.9,96913
tt0356150,movie,EuroTrip,EuroTrip,0,2004,\N,92,Comedy,6.6,229955
tt0355702,movie,Lords of Dogtown,Lords of Dogtown,0,2005,\N,107,"Biography,Drama,Sport",7.1,59308
tt0355295,movie,The Brothers Grimm,The Brothers Grimm,0,2005,\N,118,"Action,Adventure,Comedy",5.9,128314
tt0354899,movie,The Science of Sleep,La science des rêves,0,2006,\N,105,"Comedy,Drama,Fantasy",7.2,71424
tt0353975,movie,Sandesham,Sandesham,0,1991,\N,138,"Comedy,Drama",9,5642
tt0353969,movie,Memories of Murder,Salinui chueok,0,2003,\N,132,"Crime,Drama,Mystery",8.1,234574
tt0352248,movie,Cinderella Man,Cinderella Man,0,2005,\N,144,"Biography,Drama,Romance",8,203068
tt0351977,movie,Walking Tall,Walking Tall,0,2004,\N,86,"Action,Crime",6.3,111762
tt0351817,movie,The Twilight Samurai,Tasogare Seibei,0,2002,\N,129,"Drama,Romance",8.1,26193
tt0351283,movie,Madagascar,Madagascar,0,2005,\N,86,"Adventure,Animation,Comedy",6.9,453757
tt0350258,movie,Ray,Ray,0,2004,\N,152,"Biography,Drama,Music",7.7,160484
tt0349825,movie,Miracle,Miracle,0,2004,\N,135,"Biography,Drama,History",7.5,60666
tt0349710,movie,Ladder 49,Ladder 49,0,2004,\N,115,"Action,Drama,Thriller",6.5,60079
tt0349683,movie,King Arthur,King Arthur,0,2004,\N,126,"Action,Adventure,Drama",6.3,178941
tt0349205,movie,Cheaper by the Dozen,Cheaper by the Dozen,0,2003,\N,98,"Comedy,Family",5.9,111715
tt0348333,movie,Waiting...,Waiting...,0,2005,\N,94,Comedy,6.7,108924
tt0348150,movie,Superman Returns,Superman Returns,0,2006,\N,154,"Action,Adventure,Sci-Fi",6.1,295107
tt0347618,movie,The Cat Returns,Neko no ongaeshi,0,2002,\N,75,"Adventure,Animation,Comedy",7.1,67927
tt0347304,movie,Kal Ho Naa Ho,Kal Ho Naa Ho,0,2003,\N,186,"Comedy,Drama,Musical",7.9,77824
tt0347048,movie,Head-On,Gegen die Wand,0,2004,\N,121,"Drama,Romance",7.9,58983
tt0346491,movie,Alexander,Alexander,0,2004,\N,175,"Action,Biography,Drama",5.6,179363
tt0346336,movie,The Best of Youth,La meglio gioventù,0,2003,\N,374,"Drama,Romance",8.5,24959
tt0346156,movie,Sky Captain and the World of Tomorrow,Sky Captain and the World of Tomorrow,0,2004,\N,106,"Action,Adventure,Mystery",6.1,88590
tt0345950,movie,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,0,2004,\N,87,"Adventure,Animation,Comedy",7.2,106711
tt0344510,movie,A Very Long Engagement,Un long dimanche de fiançailles,0,2004,\N,133,"Drama,Mystery,Romance",7.6,76736
tt0343818,movie,"I, Robot","I, Robot",0,2004,\N,115,"Action,Mystery,Sci-Fi",7.1,592118
tt0343737,movie,The Good Shepherd,The Good Shepherd,0,2006,\N,167,"Drama,History,Thriller",6.7,110239
tt0343660,movie,50 First Dates,50 First Dates,0,2004,\N,99,"Comedy,Drama,Romance",6.8,394791
tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,\N,90,"Comedy,Romance",6,146855
tt0342258,movie,Unleashed,Unleashed,0,2005,\N,103,"Action,Crime,Thriller",7,109654
tt0340855,movie,Monster,Monster,0,2003,\N,109,"Biography,Crime,Drama",7.3,166601
tt0340377,movie,The Station Agent,The Station Agent,0,2003,\N,89,"Comedy,Drama",7.6,75128
tt0340163,movie,Hostage,Hostage,0,2005,\N,113,"Action,Crime,Drama",6.5,114515
tt0339535,movie,The Professional,Profesionalac,0,2003,\N,104,"Comedy,Drama",8.4,7534
tt0339291,movie,A Series of Unfortunate Events,A Series of Unfortunate Events,0,2004,\N,108,"Adventure,Comedy,Family",6.8,225381
tt0338751,movie,The Aviator,The Aviator,0,2004,\N,170,"Biography,Drama",7.5,392682
tt0338564,movie,Infernal Affairs,Mou gaan dou,0,2002,\N,101,"Crime,Drama,Mystery",8,134137
tt0338526,movie,Van Helsing,Van Helsing,0,2004,\N,131,"Action,Adventure,Fantasy",6.1,295448
tt0338466,movie,Stuck on You,Stuck on You,0,2003,\N,118,Comedy,5.8,55751
tt0338459,movie,Spy Kids 3: Game Over,Spy Kids 3: Game Over,0,2003,\N,84,"Action,Adventure,Comedy",4.4,68354
tt0338348,movie,The Polar Express,The Polar Express,0,2004,\N,100,"Adventure,Animation,Comedy",6.6,255923
tt0338337,movie,Paycheck,Paycheck,0,2003,\N,119,"Action,Mystery,Sci-Fi",6.3,114891
tt0338094,movie,The Haunted Mansion,The Haunted Mansion,0,2003,\N,88,"Comedy,Family,Fantasy",5.2,58773
tt0338013,movie,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,\N,108,"Drama,Romance,Sci-Fi",8.3,1124041
tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,"Action,Thriller",7.1,427629
tt0337921,movie,Cellular,Cellular,0,2004,\N,94,"Action,Crime,Thriller",6.5,107633
tt0337741,movie,Something's Gotta Give,Something's Gotta Give,0,2003,\N,128,"Comedy,Drama,Romance",6.7,132213
tt0337563,movie,13 Going on 30,13 Going on 30,0,2004,\N,98,"Comedy,Fantasy,Romance",6.3,229401
tt0335438,movie,Starsky & Hutch,Starsky & Hutch,0,2004,\N,101,"Comedy,Crime",6.1,157280
tt0335345,movie,The Passion of the Christ,The Passion of the Christ,0,2004,\N,127,Drama,7.2,256893
tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,"Comedy,Drama",7.7,507112
tt0335245,movie,The Ladykillers,The Ladykillers,0,2004,\N,104,"Comedy,Crime,Thriller",6.2,110397
tt0335119,movie,Girl with a Pearl Earring,Girl with a Pearl Earring,0,2003,\N,100,"Biography,Drama,Romance",6.9,83903
tt0333780,movie,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",0,2003,\N,95,Comedy,4.8,75165
tt0333766,movie,Garden State,Garden State,0,2004,\N,102,"Comedy,Drama,Romance",7.4,225835
tt0332452,movie,Troy,Troy,0,2004,\N,163,"Adventure,Drama",7.3,588090
tt0332379,movie,School of Rock,School of Rock,0,2003,\N,109,"Comedy,Music",7.2,342216
tt0332280,movie,The Notebook,The Notebook,0,2004,\N,123,"Drama,Romance",7.8,648233
tt0331811,movie,11:14,11:14,0,2003,\N,86,"Comedy,Crime,Drama",7.1,51015
tt0331632,movie,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,\N,93,"Adventure,Comedy,Family",5.3,67951
tt0330793,movie,The Punisher,The Punisher,0,2004,\N,124,"Action,Crime,Drama",6.4,174843
tt0330243,movie,Day of the Wacko,Dzien swira,0,2002,\N,93,"Comedy,Drama,Romance",8.1,12418
tt0329774,movie,xXx: State of the Union,xXx: State of the Union,0,2005,\N,101,"Action,Adventure,Crime",4.5,74869
tt0329575,movie,Seabiscuit,Seabiscuit,0,2003,\N,140,"Drama,History,Sport",7.3,78061
tt0329101,movie,Freddy vs. Jason,Freddy vs. Jason,0,2003,\N,97,"Action,Horror",5.7,131052
tt0328880,movie,Brother Bear,Brother Bear,0,2003,\N,85,"Adventure,Animation,Comedy",6.9,128962
tt0328828,movie,American Wedding,American Wedding,0,2003,\N,96,Comedy,6.3,221886
tt0328589,movie,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,\N,113,"Comedy,Drama,Romance",6.7,62358
tt0328538,movie,Thirteen,Thirteen,0,2003,\N,100,Drama,6.8,102204
tt0328107,movie,Man on Fire,Man on Fire,0,2004,\N,146,"Action,Crime,Drama",7.7,400497
tt0327850,movie,The Rundown,The Rundown,0,2003,\N,104,"Action,Adventure,Comedy",6.7,145762
tt0327679,movie,Ella Enchanted,Ella Enchanted,0,2004,\N,96,"Comedy,Family,Fantasy",6.3,77513
tt0327597,movie,Coraline,Coraline,0,2009,\N,100,"Animation,Drama,Family",7.8,280606
tt0327554,movie,Catwoman,Catwoman,0,2004,\N,104,"Action,Crime,Fantasy",3.4,128393
tt0327437,movie,Around the World in 80 Days,Around the World in 80 Days,0,2004,\N,120,"Action,Adventure,Comedy",5.9,96898
tt0327247,movie,The Whole Ten Yards,The Whole Ten Yards,0,2004,\N,98,"Comedy,Crime,Thriller",5.5,59455
tt0327162,movie,The Stepford Wives,The Stepford Wives,0,2004,\N,93,"Comedy,Horror,Sci-Fi",5.4,71461
tt0327137,movie,Secondhand Lions,Secondhand Lions,0,2003,\N,109,"Comedy,Drama,Family",7.5,63724
tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,"Adventure,Animation,Comedy",6.7,194933
tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,"Crime,Drama,Mystery",7.9,499944
tt0325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,\N,143,"Action,Adventure,Fantasy",8.1,1252629
tt0325805,movie,Matchstick Men,Matchstick Men,0,2003,\N,116,"Comedy,Crime,Drama",7.3,141379
tt0325710,movie,The Last Samurai,The Last Samurai,0,2003,\N,154,"Action,Drama",7.8,484998
tt0325703,movie,Lara Croft: Tomb Raider - The Cradle of Life,Lara Croft: Tomb Raider - The Cradle of Life,0,2003,\N,117,"Action,Adventure,Fantasy",5.5,147728
tt0324554,movie,Wicker Park,Wicker Park,0,2004,\N,114,"Drama,Mystery,Romance",6.9,59577
tt0322802,movie,Jackass: The Movie,Jackass: The Movie,0,2002,\N,85,"Action,Comedy,Documentary",6.6,103935
tt0322330,movie,Freaky Friday,Freaky Friday,0,2003,\N,97,"Comedy,Family,Fantasy",6.3,158836
tt0322259,movie,2 Fast 2 Furious,2 Fast 2 Furious,0,2003,\N,107,"Action,Crime,Thriller",5.9,307375
tt0320691,movie,Underworld,Underworld,0,2003,\N,121,"Action,Fantasy,Thriller",7,292171
tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,2005,\N,144,"Action,Adventure,Drama",7.3,329660
tt0319736,movie,The Legend of Bhagat Singh,The Legend of Bhagat Singh,0,2002,\N,155,"Biography,Drama,History",8.1,17670
tt0319343,movie,Elf,Elf,0,2003,\N,97,"Adventure,Comedy,Family",7.1,328399
tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,0,2004,\N,124,"Action,Adventure,Sci-Fi",6.5,493308
tt0319061,movie,Big Fish,Big Fish,0,2003,\N,125,"Adventure,Drama,Fantasy",8,467229
tt0318649,movie,Sahara,Sahara,0,2005,\N,124,"Action,Adventure,Comedy",6.1,105979
tt0318627,movie,Resident Evil: Apocalypse,Resident Evil: Apocalypse,0,2004,\N,94,"Action,Horror,Sci-Fi",6.1,214561
tt0318462,movie,The Motorcycle Diaries,Diarios de motocicleta,0,2004,\N,126,"Adventure,Biography,Drama",7.7,106335
tt0317919,movie,Mission: Impossible III,Mission: Impossible III,0,2006,\N,126,"Action,Adventure,Thriller",6.9,401072
tt0317740,movie,The Italian Job,The Italian Job,0,2003,\N,111,"Action,Crime,Thriller",7,396680
tt0317705,movie,The Incredibles,The Incredibles,0,2004,\N,115,"Action,Adventure,Animation",8,844653
tt0317648,movie,Hidalgo,Hidalgo,0,2004,\N,136,"Action,Adventure,Biography",6.7,86988
tt0317303,movie,Daddy Day Care,Daddy Day Care,0,2003,\N,92,"Comedy,Family",5.6,75786
tt0317248,movie,City of God,Cidade de Deus,0,2002,\N,130,"Crime,Drama",8.6,829455
tt0317219,movie,Cars,Cars,0,2006,\N,116,"Adventure,Animation,Comedy",7.3,495058
tt0317198,movie,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,0,2004,\N,108,"Comedy,Drama,Romance",6,126912
tt0316654,movie,Spider-Man 2,Spider-Man 2,0,2004,\N,127,"Action,Adventure,Sci-Fi",7.5,737567
tt0316356,movie,Open Range,Open Range,0,2003,\N,139,"Action,Drama,Romance",7.4,80818
tt0316078,movie,Kadhalukku Mariyadhai,Kadhalukku Mariyadhai,0,1997,\N,165,"Drama,Romance",8.2,5321
tt0315983,movie,House of Sand and Fog,House of Sand and Fog,0,2003,\N,126,"Crime,Drama",7.5,74093
tt0315733,movie,21 Grams,21 Grams,0,2003,\N,124,"Crime,Drama,Thriller",7.6,249172
tt0315327,movie,Bruce Almighty,Bruce Almighty,0,2003,\N,101,"Comedy,Fantasy",6.8,448453
tt0314353,movie,Tears of the Sun,Tears of the Sun,0,2003,\N,121,"Action,Drama,Thriller",6.6,133721
tt0314331,movie,Love Actually,Love Actually,0,2003,\N,135,"Comedy,Drama,Romance",7.6,556021
tt0314067,movie,Philanthropy,Filantropica,0,2002,\N,110,"Comedy,Drama",8.4,14198
tt0313737,movie,Two Weeks Notice,Two Weeks Notice,0,2002,\N,101,"Comedy,Romance",6.2,129683
tt0313542,movie,Runaway Jury,Runaway Jury,0,2003,\N,127,"Crime,Drama,Thriller",7.1,107783
tt0313443,movie,Out of Time,Out of Time,0,2003,\N,105,"Crime,Drama,Mystery",6.5,67713
tt0312859,movie,A Peck on the Cheek,Kannathil Muthamittal,0,2002,\N,136,"Action,Drama,War",8.3,9511
tt0312528,movie,The Cat in the Hat,The Cat in the Hat,0,2003,\N,82,"Adventure,Comedy,Family",4.1,90192
tt0312004,movie,Wallace & Gromit: The Curse of the Were-Rabbit,The Curse of the Were-Rabbit,0,2005,\N,85,"Adventure,Animation,Comedy",7.5,152116
tt0311594,movie,Nuvvu Naaku Nachchav,Nuvvu Naaku Nachchav,0,2001,\N,184,"Comedy,Romance",8.8,5999
tt0311429,movie,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,0,2003,\N,110,"Action,Adventure,Fantasy",5.8,187281
tt0311289,movie,Holes,Holes,0,2003,\N,117,"Adventure,Comedy,Drama",7,104139
tt0311113,movie,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,0,2003,\N,138,"Action,Adventure,Drama",7.5,244970
tt0310793,movie,Bowling for Columbine,Bowling for Columbine,0,2002,\N,120,"Crime,Documentary,Drama",8,150336
tt0310775,movie,Sympathy for Mr. Vengeance,Boksuneun naui geot,0,2002,\N,129,"Crime,Drama,Thriller",7.5,77365
tt0309987,movie,The Dreamers,The Dreamers,0,2003,\N,115,"Drama,Romance",7.1,136474
tt0308644,movie,Finding Neverland,Finding Neverland,0,2004,\N,106,"Biography,Drama,Family",7.7,214199
tt0307987,movie,Bad Santa,Bad Santa,0,2003,\N,92,"Comedy,Crime,Drama",7,160927
tt0307901,movie,25th Hour,25th Hour,0,2002,\N,135,Drama,7.6,187026
tt0307479,movie,Solaris,Solaris,0,2002,\N,99,"Drama,Mystery,Romance",6.2,87352
tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,"Adventure,Animation,Comedy",6,204505
tt0306047,movie,Scary Movie 3,Scary Movie 3,0,2003,\N,84,Comedy,5.6,163144
tt0305711,movie,Just Married,Just Married,0,2003,\N,95,"Comedy,Romance",5.5,75800
tt0305357,movie,Charlie's Angels: Full Throttle,Charlie's Angels: Full Throttle,0,2003,\N,106,"Action,Adventure,Comedy",4.9,135599
tt0305224,movie,Anger Management,Anger Management,0,2003,\N,106,Comedy,6.3,233596
tt0305206,movie,American Splendor,American Splendor,0,2003,\N,101,"Biography,Comedy,Drama",7.4,53365
tt0304669,movie,The Santa Clause 2,The Santa Clause 2,0,2002,\N,104,"Comedy,Family,Fantasy",5.7,66631
tt0304415,movie,Mona Lisa Smile,Mona Lisa Smile,0,2003,\N,117,Drama,6.6,94789
tt0302886,movie,Old School,Old School,0,2003,\N,88,Comedy,7,249071
tt0302640,movie,The Hot Chick,The Hot Chick,0,2002,\N,104,"Comedy,Fantasy",5.6,105508
tt0301634,movie,Frozen Stiff,Mrtav 'ladan,0,2002,\N,90,"Comedy,Drama",8.3,10482
tt0301357,movie,Good Bye Lenin!,Good Bye Lenin!,0,2003,\N,121,"Comedy,Drama,Romance",7.7,155641
tt0300556,movie,Timeline,Timeline,0,2003,\N,116,"Action,Adventure,Sci-Fi",5.6,67205
tt0300471,movie,Shanghai Knights,Shanghai Knights,0,2003,\N,114,"Action,Adventure,Comedy",6.2,114609
tt0300140,movie,Lilya 4-Ever,Lilja 4-ever,0,2002,\N,109,"Crime,Drama",7.8,51841
tt0300051,movie,Jersey Girl,Jersey Girl,0,2004,\N,102,"Comedy,Drama,Romance",6.2,72454
tt0299977,movie,Hero,Ying xiong,0,2002,\N,107,"Action,Adventure,Drama",7.9,190066
tt0299930,movie,Gigli,Gigli,0,2003,\N,121,"Comedy,Crime,Romance",2.6,51384
tt0299658,movie,Chicago,Chicago,0,2002,\N,113,"Comedy,Crime,Musical",7.2,248772
tt0298814,movie,The Core,The Core,0,2003,\N,135,"Action,Adventure,Sci-Fi",5.5,109606
tt0298203,movie,8 Mile,8 Mile,0,2002,\N,110,"Drama,Music",7.2,334435
tt0298148,movie,Shrek 2,Shrek 2,0,2004,\N,93,"Adventure,Animation,Comedy",7.4,524414
tt0297181,movie,I Spy,I Spy,0,2002,\N,97,"Action,Adventure,Comedy",5.4,54252
tt0296572,movie,The Chronicles of Riddick,The Chronicles of Riddick,0,2004,\N,119,"Action,Adventure,Sci-Fi",6.6,246680
tt0296042,movie,Ichi the Killer,Koroshiya 1,0,2001,\N,129,"Action,Crime,Drama",6.9,61668
tt0295701,movie,xXx,xXx,0,2002,\N,124,"Action,Adventure,Drama",5.8,189390
tt0295178,movie,Austin Powers in Goldmember,Austin Powers in Goldmember,0,2002,\N,94,"Action,Adventure,Comedy",6.2,227687
tt0294870,movie,Rent,Rent,0,2005,\N,135,"Drama,Musical,Romance",6.8,56837
tt0293715,movie,My Sassy Girl,Yeopgijeogin geunyeo,0,2001,\N,137,"Comedy,Drama,Romance",7.9,51482
tt0293662,movie,The Transporter,The Transporter,0,2002,\N,92,"Action,Crime,Thriller",6.8,328175
tt0293564,movie,Rush Hour 3,Rush Hour 3,0,2007,\N,91,"Action,Comedy,Crime",6.2,189754
tt0293508,movie,The Phantom of the Opera,The Phantom of the Opera,0,2004,\N,143,"Drama,Musical,Romance",7.2,133814
tt0293429,movie,Mortal Kombat,Mortal Kombat,0,2021,\N,110,"Action,Adventure,Fantasy",6,195366
tt0292963,movie,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead,0,2007,\N,117,"Crime,Drama,Thriller",7.3,115689
